,Tweet ID,Conversation ID,Username,Date,Text,URL,Origin,Likes,Replies,Retweets,Quotes,Negative Sentiment Score,Neutral Sentiment Score,Positive Sentiment Score,Compound Sentiment Score
401,1603553251219103744,1603553251219103744,MironIrving,2022-12-16 01:51:02,"She wants the party to apologize to “all the innocent people who died under ‘zero Covid,’ people who lost their income under lockdowns and all the people who were brainwashed by the propaganda machine. How is this different from 🇨🇦? Were bank accounts frozen?",https://twitter.com/MironIrving/status/1603553251219103744,search,0,0,0,0,0.157,0.72,0.123,-0.4137
402,1603482755022688259,1603482686403727360,seangraf,2022-12-15 21:10:54,The Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered during its 73 years in power.,https://twitter.com/seangraf/status/1603482755022688259,reply,0,0,0,0,0.179,0.728,0.094,-0.3532
403,1603479194234757120,1603477493125636105,totlguy,2022-12-15 20:56:45,@geegeedee3 indeed,https://twitter.com/totlguy/status/1603479194234757120,reply,1,0,0,0,0.0,1.0,0.0,0.0
404,1603828305718804480,1508119438771503113,drogon_dracarys,2022-12-16 20:04:00,"“The government on Wednesday acknowledge a shortage of rapid antigen tests, which had not been widely used before last week’s announcement. Amid the rising demand, scalpers have been reselling kits at high prices online.”",https://twitter.com/drogon_dracarys/status/1603828305718804480,reply,0,0,0,0,0.101,0.899,0.0,-0.3612
405,1603828252438540288,1508119438771503113,drogon_dracarys,2022-12-16 20:03:47,"After more than two years of strict and ubiquitous covid control, many Chinese report feeling left to fend for themselves.  Pharmacies across the country have run out of fever medications, as well as traditional herbal remedies.  https://t.co/gSC3su5h92",https://twitter.com/drogon_dracarys/status/1603828252438540288,reply,0,1,0,0,0.0,0.907,0.093,0.3818
406,1603470375484096513,1508119438771503113,drogon_dracarys,2022-12-15 20:21:43,Wonder if this opens any eyes to the possibility that the govt more than willing to imprison and force labor out of a religious and ethnic minority groups,https://twitter.com/drogon_dracarys/status/1603470375484096513,reply,0,1,0,0,0.0,1.0,0.0,0.0
407,1603470238401851392,1508119438771503113,drogon_dracarys,2022-12-15 20:21:10,"Gripped with grief, anxiety and depression, many in China want a national reckoning over the hard-line “zero Covid” policy. Holding the government to account may be a quixotic quest.  https://t.co/411tcDKbcN",https://twitter.com/drogon_dracarys/status/1603470238401851392,reply,0,1,0,0,0.254,0.708,0.038,-0.8074
408,1603468534645985294,1508119438771503113,drogon_dracarys,2022-12-15 20:14:24,"Foxconn, the company that assembles Apple’s iPhones, announced Wednesday that it would ease restrictions at its largest factory in China that led thousands of workers to quit and drastically slowed production.",https://twitter.com/drogon_dracarys/status/1603468534645985294,reply,0,1,0,0,0.0,0.923,0.077,0.3612
409,1603468404798947328,1508119438771503113,drogon_dracarys,2022-12-15 20:13:53,"“So far, Beijing has more than tripled the number of fever clinics to over 300, and those visited by Associated Press journalists were generally calm and orderly, with few indications of overcrowding.” https://t.co/EA0OtEqvw4",https://twitter.com/drogon_dracarys/status/1603468404798947328,reply,0,1,0,0,0.0,0.896,0.104,0.3818
410,1603118401882361856,1508119438771503113,drogon_dracarys,2022-12-14 21:03:06,"Since China dramatically reversed course and loosened its zero-tolerance approach to Covid last week, Beijing has gone all out to convince the public that it can weather the potential risks of lifting restrictions and still put the economy back on track.  https://t.co/2ve5phOL7c",https://twitter.com/drogon_dracarys/status/1603118401882361856,reply,0,1,0,0,0.048,0.907,0.045,-0.0258
411,1603116504383655936,1508119438771503113,drogon_dracarys,2022-12-14 20:55:33,China has stopped releasing a daily count of asymptomatic coronavirus cases and has apparently tightened the criteria for what counts as a covid-related death after criticism that the earlier method was failing to capture a wave of infections  https://t.co/FsrxIMVIyu,https://twitter.com/drogon_dracarys/status/1603116504383655936,reply,0,1,0,0,0.273,0.727,0.0,-0.9001
412,1603470375484096513,1508119438771503113,drogon_dracarys,2022-12-15 20:21:43,Wonder if this opens any eyes to the possibility that the govt more than willing to imprison and force labor out of a religious and ethnic minority groups,https://twitter.com/drogon_dracarys/status/1603470375484096513,search,0,1,0,0,0.0,1.0,0.0,0.0
413,1602746819427139588,1508119438771503113,drogon_dracarys,2022-12-13 20:26:34,Arrivals to Hong Kong will be allowed to move around the city freely if they test negative for the coronavirus  Residents will no longer be required to scan the “Leave Home Safe” tracking app when entering shops or restaurants.  https://t.co/tvovVXyLon,https://twitter.com/drogon_dracarys/status/1602746819427139588,reply,0,1,0,0,0.129,0.808,0.063,-0.4588
414,1602745536007774210,1508119438771503113,drogon_dracarys,2022-12-13 20:21:28,Jarred peaches…  “The hoarding of remedies isn’t limited to cough medicine and lozenges. Stores are now running out of jarred peaches because they’re believed to be packed with enough nutrients to ward off the virus”,https://twitter.com/drogon_dracarys/status/1602745536007774210,reply,0,1,0,0,0.053,0.947,0.0,-0.2263
415,1602744750070956033,1508119438771503113,drogon_dracarys,2022-12-13 20:18:20,"Less than a week after the Chinese government lifted its stringent “zero Covid” restrictions, following a spasm of protests across the country, Beijing looks like a city in the throes of a lockdown — this time, self-imposed by residents.  https://t.co/vwxKLqDFdU",https://twitter.com/drogon_dracarys/status/1602744750070956033,reply,0,1,0,0,0.051,0.882,0.067,0.1531
416,1602743555683917826,1508119438771503113,drogon_dracarys,2022-12-13 20:13:35,"Despite a push to boost vaccinations among the elderly, two centers set up in Beijing to administer shots were empty except for medical personnel.",https://twitter.com/drogon_dracarys/status/1602743555683917826,reply,0,1,0,0,0.162,0.838,0.0,-0.4692
417,1602743010176819200,1508119438771503113,drogon_dracarys,2022-12-13 20:11:25,Some Chinese universities say they will allow students to finish the semester from home in hopes of reducing the potential for a bigger COVID-19 outbreak during the January Lunar New Year travel rush.  https://t.co/8Q3vS8VOY7,https://twitter.com/drogon_dracarys/status/1602743010176819200,reply,0,1,0,0,0.0,0.868,0.132,0.5719
418,1603655374548393984,1603455158704164864,wbpnetdotorg,2022-12-16 08:36:50,@AAPSonline Actually the Chinese that died during the Great Leap Forward were victims of a US military biological weapons attack.  If you read descriptions from Chinese farmers during this era they report 3 years of Yellow Rain.  https://t.co/8T5U4S8fPg,https://twitter.com/wbpnetdotorg/status/1603655374548393984,reply,0,0,0,0,0.253,0.66,0.087,-0.7783
419,1603455160767827968,1603455158704164864,AAPSonline,2022-12-15 19:21:15,"""...nor when the country was thrown into a decade of chaos and economic destruction by the Cultural Revolution. And not for the one-child policy that imposed many forced abortions and is now helping foment a demographic crisis....""",https://twitter.com/AAPSonline/status/1603455160767827968,reply,6,0,2,0,0.267,0.683,0.05,-0.8591
420,1603575287777722368,,kaibiganil7,2022-12-16 02:18:36,"RT @AAPSonline: ""The Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered during its 73…",https://twitter.com/twitter/statuses/1603575287777722368,retweet,0,0,11,0,0.185,0.718,0.097,-0.3532
421,1603570985596092416,,AronFinchesRosa,2022-12-16 02:01:30,"RT @AAPSonline: ""The Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered during its 73…",https://twitter.com/twitter/statuses/1603570985596092416,retweet,0,0,11,0,0.185,0.718,0.097,-0.3532
422,1603568571375910913,,bpajer,2022-12-16 01:51:54,"RT @AAPSonline: ""The Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered during its 73…",https://twitter.com/twitter/statuses/1603568571375910913,retweet,0,0,11,0,0.185,0.718,0.097,-0.3532
423,1603554973689999360,,doctweedy,2022-12-16 00:57:52,"RT @AAPSonline: ""The Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered during its 73…",https://twitter.com/twitter/statuses/1603554973689999360,retweet,0,0,11,0,0.185,0.718,0.097,-0.3532
424,1603534235889025024,,db11770382,2022-12-15 23:35:28,"RT @AAPSonline: ""The Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered during its 73…",https://twitter.com/twitter/statuses/1603534235889025024,retweet,0,0,11,0,0.185,0.718,0.097,-0.3532
425,1603531514712571904,,Deniseisms,2022-12-15 23:24:39,"RT @AAPSonline: ""The Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered during its 73…",https://twitter.com/twitter/statuses/1603531514712571904,retweet,0,0,11,0,0.185,0.718,0.097,-0.3532
426,1603520425820315649,,Doc908,2022-12-15 22:40:36,"RT @AAPSonline: ""The Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered during its 73…",https://twitter.com/twitter/statuses/1603520425820315649,retweet,0,0,11,0,0.185,0.718,0.097,-0.3532
427,1603495734501732353,,BlessedMom5Boys,2022-12-15 21:02:29,"RT @AAPSonline: ""The Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered during its 73…",https://twitter.com/twitter/statuses/1603495734501732353,retweet,0,0,11,0,0.185,0.718,0.097,-0.3532
428,1603486814785851392,,AAsMom1,2022-12-15 20:27:02,"RT @AAPSonline: ""The Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered during its 73…",https://twitter.com/twitter/statuses/1603486814785851392,retweet,0,0,11,0,0.185,0.718,0.097,-0.3532
429,1603460637291593729,,LynnTan14475430,2022-12-15 18:43:01,"RT @AAPSonline: ""The Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered during its 73…",https://twitter.com/twitter/statuses/1603460637291593729,retweet,0,0,11,0,0.185,0.718,0.097,-0.3532
430,1603456471311712257,,libertyanfree76,2022-12-15 18:26:28,"RT @AAPSonline: ""The Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered during its 73…",https://twitter.com/twitter/statuses/1603456471311712257,retweet,0,0,11,0,0.185,0.718,0.097,-0.3532
431,1603520470074028032,,Doc908,2022-12-15 22:40:46,"RT @AAPSonline: ""...nor when the country was thrown into a decade of chaos and economic destruction by the Cultural Revolution. And not for…",https://twitter.com/twitter/statuses/1603520470074028032,retweet,0,0,2,0,0.27,0.73,0.0,-0.8126
432,1603456483898888220,,libertyanfree76,2022-12-15 18:26:31,"RT @AAPSonline: ""...nor when the country was thrown into a decade of chaos and economic destruction by the Cultural Revolution. And not for…",https://twitter.com/twitter/statuses/1603456483898888220,retweet,0,0,2,0,0.27,0.73,0.0,-0.8126
433,1603437409919651841,1603435322330603522,WilliamYang120,2022-12-15 18:10:43,"“It was like an absurd nightmare,” he wrote in the introduction. “I can’t help but ask why tragedies like this keep happening to the Chinese people.”",https://twitter.com/WilliamYang120/status/1603437409919651841,reply,1,0,0,0,0.118,0.673,0.209,0.25
434,1603437407424040960,1603435322330603522,WilliamYang120,2022-12-15 18:10:43,"""He spent the summer on an electronic book, compiling government announcements and credible online information about what happened to the 25 million Shanghai residents between March and July.""",https://twitter.com/WilliamYang120/status/1603437407424040960,reply,3,1,0,0,0.0,1.0,0.0,0.0
435,1603437272988143616,1603435322330603522,WilliamYang120,2022-12-15 18:10:10,"He is still having two recurring nightmares. In one, he would be in a war zone full of barbed wires and filled with poisonous air. In the other, he would hear a monotonous voice repeatedly blasting from a loudspeaker, “Come down to get tested for Covid.”",https://twitter.com/WilliamYang120/status/1603437272988143616,reply,5,1,1,0,0.156,0.844,0.0,-0.8225
436,1603437270291206145,1603435322330603522,WilliamYang120,2022-12-15 18:10:10,"""Yu, a programmer in his mid-30s, chokes up whenever he talks about the lockdown in Shanghai in the spring of this year. “I felt like I was knocked down by the government and hammered for three months,” he said. “Then it told me that it did it for the sake of my well-being.”",https://twitter.com/WilliamYang120/status/1603437270291206145,reply,5,1,1,0,0.055,0.899,0.046,-0.128
437,1603436992959651841,1603435322330603522,WilliamYang120,2022-12-15 18:09:04,"""The party never wants anybody to focus too much on their scars because they would inevitably ask where the scars came from, said Xu Chenggang, a senior research scholar at the Stanford Center on China’s Economic and Institutions who was persecuted during the Cultural Revolution.",https://twitter.com/WilliamYang120/status/1603436992959651841,reply,4,1,1,0,0.049,0.894,0.057,0.1027
438,1603436902555664384,1603435322330603522,WilliamYang120,2022-12-15 18:08:42,"And Xi Jinping, the country’s top leader, has silenced nearly all dissent and criticism of his leadership.  “The call for apology is very brave, and I want it, too,” said Yan. “But it’s very unlikely to happen.”",https://twitter.com/WilliamYang120/status/1603436902555664384,reply,5,1,0,0,0.069,0.735,0.196,0.5198
439,1603436899720273920,1603435322330603522,WilliamYang120,2022-12-15 18:08:41,"""Everybody I talked to believes that the government should apologize, but no one expects it will. The Communist Party can only be “great, glorious and correct,” they said, per its own description in many official speeches.",https://twitter.com/WilliamYang120/status/1603436899720273920,reply,6,1,1,0,0.063,0.699,0.238,0.8294
440,1603436752336670723,1603435322330603522,WilliamYang120,2022-12-15 18:08:06,"Now knowing better, she wants the party to apologize to “all the innocent people who died under ‘zero Covid,’ people who lost their income under lockdowns and all the people who were brainwashed by the propaganda machine,” she said.""",https://twitter.com/WilliamYang120/status/1603436752336670723,reply,4,1,2,0,0.16,0.649,0.191,0.128
441,1603436749899804673,1603435322330603522,WilliamYang120,2022-12-15 18:08:06,"""She feels depressed, finds it hard to become motivated and cries easily when reading news about Covid. She believed the government’s misinformation about the pandemic in the West, so she supported locking down Shanghai in April, a position she now regrets.",https://twitter.com/WilliamYang120/status/1603436749899804673,reply,5,1,1,0,0.234,0.613,0.153,-0.4976
442,1603436624792018944,1603435322330603522,WilliamYang120,2022-12-15 18:07:36,"Zhang, a college senior in eastern Jiangsu Province who asked to be identified only by her surname, has had to take more than 100 Covid tests this year and was locked down for a total of four months, including much of the fall semester.""",https://twitter.com/WilliamYang120/status/1603436624792018944,reply,7,1,0,0,0.0,1.0,0.0,0.0
443,1603436622493536257,1603435322330603522,WilliamYang120,2022-12-15 18:07:35,"""People I interviewed told me that they want the government to apologize because it would offer some comfort for what they have endured.",https://twitter.com/WilliamYang120/status/1603436622493536257,reply,4,1,0,0,0.0,0.785,0.215,0.4939
444,1603436496664477696,1603435322330603522,WilliamYang120,2022-12-15 18:07:05,"Tabulating their names and how they died is the “least respect we can pay to the deceased,” said the article by Banchizi.  It, too, was deleted.""",https://twitter.com/WilliamYang120/status/1603436496664477696,reply,6,1,0,0,0.161,0.74,0.1,-0.2263
445,1603436492998660096,1603435322330603522,WilliamYang120,2022-12-15 18:07:04,"""China rarely releases the names and identities of the victims of tragedies thought to be connected to “zero Covid.” One such incident was when 27 people died in a bus accident on their way to a quarantine facility in southwestern province of Guizhou.",https://twitter.com/WilliamYang120/status/1603436492998660096,reply,7,1,0,0,0.243,0.757,0.0,-0.8979
446,1603436315592097792,1603435322330603522,WilliamYang120,2022-12-15 18:06:22,"“The first step should probably start with acknowledging the mistake, offering condolences to the deceased and apologizing to the public,” he wrote. His article, published Monday, was quickly deleted.",https://twitter.com/WilliamYang120/status/1603436315592097792,reply,5,1,0,0,0.121,0.879,0.0,-0.4019
447,1603436309816565760,1603435322330603522,WilliamYang120,2022-12-15 18:06:21,"... urging the government of the southern city of Guangzhou to help heal the emotional and social wounds from the pandemic.""",https://twitter.com/WilliamYang120/status/1603436309816565760,reply,4,1,0,0,0.0,0.815,0.185,0.5106
448,1603436307560091648,1603435322330603522,WilliamYang120,2022-12-15 18:06:20,"""Li Gongming, an art historian and a former member of a political advisory group run by the Chinese Communist Party, posted an article on the social media platform WeChat, ...",https://twitter.com/WilliamYang120/status/1603436307560091648,reply,3,1,0,0,0.0,0.909,0.091,0.4019
449,1603436071651446784,1603435322330603522,WilliamYang120,2022-12-15 18:05:24,"Many are now on an almost quixotic quest in the belief that the government should acknowledge its harsh policies were a severe mistake and should apologize for the harm it has caused.""",https://twitter.com/WilliamYang120/status/1603436071651446784,reply,10,1,0,0,0.294,0.67,0.036,-0.875
450,1603436069621334016,1603435322330603522,WilliamYang120,2022-12-15 18:05:24,"""But beneath the relief is a collective and profound trauma that will not be easy to heal. Gripped with grief, anxiety and depression, people want a national reckoning of what went wrong.",https://twitter.com/WilliamYang120/status/1603436069621334016,reply,10,1,0,0,0.448,0.44,0.112,-0.9569
451,1603435752737554433,1603435322330603522,RadCentrism,2022-12-15 18:04:08,@WilliamYang120 @LiYuan6 A new life of millions of deaths.  Millions. Dead. Millions.,https://twitter.com/RadCentrism/status/1603435752737554433,reply,1,1,0,0,0.301,0.699,0.0,-0.6486
452,1603435325132455938,1603435322330603522,WilliamYang120,2022-12-15 18:02:26,"""They have been eager to gain back some of their basic rights, even if it means the virus is now spreading quickly.""",https://twitter.com/WilliamYang120/status/1603435325132455938,reply,5,1,0,0,0.0,0.772,0.228,0.7096
453,1603502011487485957,,chinadjr,2022-12-15 21:27:25,"RT @WilliamYang120: By @LiYuan6: ""Since the government abruptly dropped its stringent “zero Covid” restrictions last week in the face of ra…",https://twitter.com/twitter/statuses/1603502011487485957,retweet,0,0,14,0,0.0,1.0,0.0,0.0
454,1603501664991862784,,ChanticleerRock,2022-12-15 21:26:03,"RT @WilliamYang120: By @LiYuan6: ""Since the government abruptly dropped its stringent “zero Covid” restrictions last week in the face of ra…",https://twitter.com/twitter/statuses/1603501664991862784,retweet,0,0,14,0,0.0,1.0,0.0,0.0
455,1603497836838260736,,hkdemonow,2022-12-15 21:10:50,"RT @WilliamYang120: By @LiYuan6: ""Since the government abruptly dropped its stringent “zero Covid” restrictions last week in the face of ra…",https://twitter.com/twitter/statuses/1603497836838260736,retweet,0,0,14,0,0.0,1.0,0.0,0.0
456,1603485267381329920,,chopkickpunch,2022-12-15 20:20:53,"RT @WilliamYang120: By @LiYuan6: ""Since the government abruptly dropped its stringent “zero Covid” restrictions last week in the face of ra…",https://twitter.com/twitter/statuses/1603485267381329920,retweet,0,0,14,0,0.0,1.0,0.0,0.0
457,1603459538019307522,,tikiya_harsh,2022-12-15 18:38:39,"RT @WilliamYang120: By @LiYuan6: ""Since the government abruptly dropped its stringent “zero Covid” restrictions last week in the face of ra…",https://twitter.com/twitter/statuses/1603459538019307522,retweet,0,0,14,0,0.0,1.0,0.0,0.0
458,1603450718924328960,,leslaikatz,2022-12-15 18:03:36,"RT @WilliamYang120: By @LiYuan6: ""Since the government abruptly dropped its stringent “zero Covid” restrictions last week in the face of ra…",https://twitter.com/twitter/statuses/1603450718924328960,retweet,0,0,14,0,0.0,1.0,0.0,0.0
459,1603445484537921537,,mjhubbard1,2022-12-15 17:42:48,"RT @WilliamYang120: By @LiYuan6: ""Since the government abruptly dropped its stringent “zero Covid” restrictions last week in the face of ra…",https://twitter.com/twitter/statuses/1603445484537921537,retweet,0,0,14,0,0.0,1.0,0.0,0.0
460,1603437818751000576,,somasyntax,2022-12-15 17:12:21,"RT @WilliamYang120: By @LiYuan6: ""Since the government abruptly dropped its stringent “zero Covid” restrictions last week in the face of ra…",https://twitter.com/twitter/statuses/1603437818751000576,retweet,0,0,14,0,0.0,1.0,0.0,0.0
461,1603437166725500928,,aniphoebe,2022-12-15 17:09:45,"RT @WilliamYang120: By @LiYuan6: ""Since the government abruptly dropped its stringent “zero Covid” restrictions last week in the face of ra…",https://twitter.com/twitter/statuses/1603437166725500928,retweet,0,0,14,0,0.0,1.0,0.0,0.0
462,1603437095825321990,,mvigneshwar1023,2022-12-15 17:09:28,"RT @WilliamYang120: By @LiYuan6: ""Since the government abruptly dropped its stringent “zero Covid” restrictions last week in the face of ra…",https://twitter.com/twitter/statuses/1603437095825321990,retweet,0,0,14,0,0.0,1.0,0.0,0.0
463,1603436937460736000,,chenyanqing,2022-12-15 17:08:50,"RT @WilliamYang120: By @LiYuan6: ""Since the government abruptly dropped its stringent “zero Covid” restrictions last week in the face of ra…",https://twitter.com/twitter/statuses/1603436937460736000,retweet,0,0,14,0,0.0,1.0,0.0,0.0
464,1603436890816131073,,DutyToTheSun,2022-12-15 17:08:39,"RT @WilliamYang120: By @LiYuan6: ""Since the government abruptly dropped its stringent “zero Covid” restrictions last week in the face of ra…",https://twitter.com/twitter/statuses/1603436890816131073,retweet,0,0,14,0,0.0,1.0,0.0,0.0
465,1603443514452611072,,irenearz,2022-12-15 17:34:59,"RT @WilliamYang120: He is still having two recurring nightmares. In one, he would be in a war zone full of barbed wires and filled with poi…",https://twitter.com/twitter/statuses/1603443514452611072,retweet,0,0,1,0,0.14,0.86,0.0,-0.5994
466,1603604073877745664,,chopkickpunch,2022-12-16 04:12:59,"RT @WilliamYang120: ""Yu, a programmer in his mid-30s, chokes up whenever he talks about the lockdown in Shanghai in the spring of this year…",https://twitter.com/twitter/statuses/1603604073877745664,retweet,0,0,1,0,0.12,0.88,0.0,-0.4588
467,1603604036497932289,,chopkickpunch,2022-12-16 04:12:50,"RT @WilliamYang120: ""The party never wants anybody to focus too much on their scars because they would inevitably ask where the scars came…",https://twitter.com/twitter/statuses/1603604036497932289,retweet,0,0,1,0,0.0,0.891,0.109,0.4019
468,1603603954918735873,,chopkickpunch,2022-12-16 04:12:31,"RT @WilliamYang120: ""Everybody I talked to believes that the government should apologize, but no one expects it will. The Communist Party c…",https://twitter.com/twitter/statuses/1603603954918735873,retweet,0,0,1,0,0.11,0.705,0.186,0.2382
469,1603603973952475141,,chopkickpunch,2022-12-16 04:12:35,"RT @WilliamYang120: Now knowing better, she wants the party to apologize to “all the innocent people who died under ‘zero Covid,’ people wh…",https://twitter.com/twitter/statuses/1603603973952475141,retweet,0,0,2,0,0.116,0.581,0.303,0.5859
470,1603438683784364033,,samothbk,2022-12-15 17:15:47,"RT @WilliamYang120: Now knowing better, she wants the party to apologize to “all the innocent people who died under ‘zero Covid,’ people wh…",https://twitter.com/twitter/statuses/1603438683784364033,retweet,0,0,2,0,0.116,0.581,0.303,0.5859
471,1603603986388582405,,chopkickpunch,2022-12-16 04:12:38,"RT @WilliamYang120: ""She feels depressed, finds it hard to become motivated and cries easily when reading news about Covid. She believed th…",https://twitter.com/twitter/statuses/1603603986388582405,retweet,0,0,1,0,0.248,0.57,0.181,-0.25
472,1603511471287181386,1603435322330603522,ryan228841,2022-12-15 23:05:01,@RadCentrism @WilliamYang120 @LiYuan6 No matter how closely you follow the situation you aren’t going to get real numbers from the CCR regardless.,https://twitter.com/ryan228841/status/1603511471287181386,reply,0,0,0,0,0.094,0.858,0.047,-0.2732
473,1603451641033809922,1603435322330603522,ryan228841,2022-12-15 19:07:16,@RadCentrism @WilliamYang120 @LiYuan6 Do you actually believe there weren’t already millions of deaths from COVID in China even during the zero Covid policy?,https://twitter.com/ryan228841/status/1603451641033809922,reply,0,1,0,0,0.0,1.0,0.0,0.0
474,1603467194100289555,1603414401976934400,OlofFeng,2022-12-15 20:09:04,@jojjeols KKP har låst in människor hemma i tre år. Bygg otaliga enorma fyrkantiga sjukhus. Detta är vad KKP förbereder för att bekämpa biologisk krigföring mot världen. En vän i Kina avslöjade det för mig. Jag kommer att avslöja KKP:s hemligheter för hela världen!,https://twitter.com/OlofFeng/status/1603467194100289555,reply,0,0,0,0,0.0,1.0,0.0,0.0
475,1603467630505037846,1603467630505037846,OlofFeng,2022-12-15 20:10:48,KKP har låst in människor hemma i tre år. Bygg otaliga enorma fyrkantiga sjukhus. Detta är vad KKP förbereder för att bekämpa biologisk krigföring mot världen. En vän i Kina avslöjade det för mig. Jag kommer att avslöja KKP:s hemligheter för hela världen!  https://t.co/VHl0LlPV5r,https://twitter.com/OlofFeng/status/1603467630505037846,search,1,0,1,0,0.0,1.0,0.0,0.0
476,1603422744531853313,1603407348625719297,CCBlomquist,2022-12-15 17:12:27,@BruceBartlett Me too!! 😂,https://twitter.com/CCBlomquist/status/1603422744531853313,reply,0,0,0,0,0.0,1.0,0.0,0.0
477,1603413808751468545,1603407348625719297,Horned_OwlJA,2022-12-15 16:36:56,@BruceBartlett  https://t.co/zBIYodaqa7,https://twitter.com/Horned_OwlJA/status/1603413808751468545,reply,0,0,0,0,0.0,1.0,0.0,0.0
478,1603407996293357569,,WillRodgersJr,2022-12-15 15:13:50,RT @BruceBartlett: When I first saw this headline I assumed it was about the Republican Party. https://t.co/c1HN5GTPvX,https://twitter.com/twitter/statuses/1603407996293357569,retweet,0,0,1,0,0.0,0.838,0.162,0.4019
479,1603452616540753920,,ruJoeCool,2022-12-15 18:11:09,"RT @LiYuan6: Zero Covid trauma: He’s still having two recurring nightmares. In one,he would be in a war zone full of barbed wires&amp;filled wi…",https://twitter.com/twitter/statuses/1603452616540753920,retweet,0,0,4,0,0.242,0.758,0.0,-0.7717
480,1603412446978273281,,feixiangdayang,2022-12-15 15:31:31,"RT @LiYuan6: Zero Covid trauma: He’s still having two recurring nightmares. In one,he would be in a war zone full of barbed wires&amp;filled wi…",https://twitter.com/twitter/statuses/1603412446978273281,retweet,0,0,4,0,0.242,0.758,0.0,-0.7717
481,1603406150891880449,,libertymdus,2022-12-15 15:06:30,"RT @LiYuan6: Zero Covid trauma: He’s still having two recurring nightmares. In one,he would be in a war zone full of barbed wires&amp;filled wi…",https://twitter.com/twitter/statuses/1603406150891880449,retweet,0,0,4,0,0.242,0.758,0.0,-0.7717
482,1603572594191613952,1603396080409972741,Dictynna8,2022-12-16 03:07:54,@Horned_OwlJA Both sides are afraid of China making them look bad.,https://twitter.com/Dictynna8/status/1603572594191613952,reply,0,0,0,0,0.259,0.741,0.0,-0.5423
483,1603389108906336259,,tripgabriel,2022-12-15 13:58:47,"RT @PM_Thornton: NYT's @LiYuan6: Traumatized by #Covid, but Ruled by a Party That Never Apologizes 
Gripped w/grief, anxiety &amp; depression,…",https://twitter.com/twitter/statuses/1603389108906336259,retweet,0,0,3,0,0.261,0.597,0.141,-0.2535
484,1603387429666590720,,LiYuan6,2022-12-15 13:52:07,"RT @PM_Thornton: NYT's @LiYuan6: Traumatized by #Covid, but Ruled by a Party That Never Apologizes 
Gripped w/grief, anxiety &amp; depression,…",https://twitter.com/twitter/statuses/1603387429666590720,retweet,0,0,3,0,0.261,0.597,0.141,-0.2535
485,1603374296570609664,1603373982165897216,manifestoagogo,2022-12-15 13:59:56, https://t.co/LydPA4IiaH,https://twitter.com/manifestoagogo/status/1603374296570609664,reply,0,0,0,0,0.0,1.0,0.0,0.0
486,1603356945825529859,1603356281737285634,marcportermagee,2022-12-15 12:50:59,"China seems so profoundly messed up, I can’t believe people think it’s the future.",https://twitter.com/marcportermagee/status/1603356945825529859,reply,3,0,0,0,0.182,0.818,0.0,-0.3976
487,1603356498603790338,1603356281737285634,marcportermagee,2022-12-15 12:49:12,"“beneath the relief is a collective and profound trauma that will not be easy to heal. Gripped with grief, anxiety and depression, people want a national reckoning of what went wrong”",https://twitter.com/marcportermagee/status/1603356498603790338,reply,0,2,0,0,0.343,0.547,0.109,-0.8558
488,1603352323400441857,1603351489086459905,David_Leheny,2022-12-15 12:32:37,@PMCroninHudson @LiYuan6  https://t.co/rqS7Due0QX,https://twitter.com/David_Leheny/status/1603352323400441857,reply,0,1,0,0,0.0,1.0,0.0,0.0
489,1603366307637776384,1603351489086459905,David_Leheny,2022-12-15 13:28:11,"@PMCroninHudson @LiYuan6 I’m anything but a cheerleader for the CCP, but state apologies for atrocities are the exception, not the rule. The US apologized for slavery and Jim Crow in 2008 and still hasn’t apologized for anything re:native/indigenous Americans. And Mitt Romney said we were too apologetic.",https://twitter.com/David_Leheny/status/1603366307637776384,reply,0,0,0,0,0.118,0.737,0.145,-0.1154
490,1603371450953568256,1603348870158655488,Yu83202251,2022-12-15 13:48:37,"@LiYuan6 It's a dream, Chinese dream.",https://twitter.com/Yu83202251/status/1603371450953568256,reply,1,0,0,0,0.0,0.429,0.571,0.4588
491,1603367154752974849,1603348870158655488,LiangShaomin,2022-12-15 13:31:33,"@LiYuan6 @PekingMike Apologise, too simple",https://twitter.com/LiangShaomin/status/1603367154752974849,reply,0,0,0,0,0.0,0.606,0.394,0.3818
492,1603366933243473920,1603348870158655488,LiangShaomin,2022-12-15 13:30:40,@LiYuan6 @PekingMike apologise ? Too naive,https://twitter.com/LiangShaomin/status/1603366933243473920,reply,0,0,0,0,0.273,0.39,0.338,0.128
493,1603631024642072576,,EvaSiu21,2022-12-16 06:00:04,"RT @LiYuan6: “The first step should probably start with acknowledging the mistake, offering condolences to the deceased and apologizing to…",https://twitter.com/twitter/statuses/1603631024642072576,retweet,0,0,12,0,0.171,0.829,0.0,-0.4019
